track_id,frame_start,frame_end,num_frames,apex_height_meters,total_distance_meters,duration_seconds,avg_speed_kmh,max_speed_kmh,avg_speed_mps,max_speed_mps,start_x,start_y,end_x,end_y,start_zone,end_zone,court_side,displacement_x,displacement_y,displacement_angle_deg,horizontal_direction,vertical_direction,poly_coef_a,poly_coef_b,poly_coef_c,trajectory_r2,num_bounces,crosses_net,in_service_box,net_clearance_pixels,shot_type,height_class,direction,stroke,spin,confidence,type_label,direction_label,stroke_label
0,29,44,16,0.7850635333760907,4.339536292674517,0.2502519920318725,59.97495834558919,63.027696613457316,16.65971065155255,17.507693503738142,916.1100690569194,337.1243216378348,828.7521257672986,342.6068856375557,back_center,back_center,center,-87.35794328962083,5.482563999720924,176.4088403339217,straight,unknown,0.002094166197878416,-3.818147686583027,2075.850089210933,0.7836054963886169,2,False,False,57.393114362444294,drop_shot,very_low,straight,backhand,slice,0.67283466489097,drop_shot,straight,backhand
3,107,137,31,7.757851046443229,9.125330104551825,0.500503984063745,64.34718071198884,185.7811644179261,17.874216864441344,51.60587900497947,721.5277300153455,522.7366158621646,704.5885498046872,677.5323992047992,mid_center,mid_center,center,-16.939180210658265,154.79578334263454,96.24498358981319,straight,deep,0.03615028332887474,-55.712314273338094,21930.634645702314,0.8383123916648412,4,False,False,277.53239920479916,lob,very_high,down_the_line_deep,backhand,slice,0.7348370374323896,lob,down_the_line_deep,backhand
8,268,289,22,9.809454396993157,13.418895222740586,0.3503527888446215,130.57335401787105,252.0,36.27037611607529,70.0,727.6343802315843,658.2167811802452,732.5345241001672,465.31468157087056,mid_center,mid_center,center,4.900143868582973,-192.90209960937466,-88.54487225305694,straight,short,-0.02593493023395733,34.23124593283728,-10625.954715741667,0.3770797464594894,2,False,False,65.31468157087056,lob,very_high,down_the_line_short,backhand,topspin,0.7442813216636341,lob,down_the_line_short,backhand
23,534,539,6,2.6759897637690893,2.7074754923908992,0.08341733067729083,116.0512725895306,118.69698323962643,32.236464608202944,32.971384233229564,726.0036926269531,293.2397918701172,734.6434936523438,352.37916564941406,back_center,back_center,center,8.639801025390625,59.139373779296875,81.68833265438563,straight,unknown,0.20127536651983288,-287.0314372122632,102590.251641695,0.9923183755389827,0,False,False,47.62083435058594,down_the_line_groundstroke,medium,straight,backhand,slice,0.6548408454247947,down_the_line_groundstroke,straight,backhand
26,550,578,29,6.631662932225165,11.009953584566226,0.46713705179282866,78.22696368883119,199.22026526741013,21.729712135786443,55.338962574280586,755.6307346888949,522.5548714773994,822.3464224679122,597.4534458705356,mid_center,mid_center,center,66.71568777901734,74.89857439313619,48.30704054372654,straight,unknown,-0.0774288534916769,122.20263462953724,-47571.538356087534,0.5867723398312541,5,False,False,197.45344587053557,lob,very_high,straight,backhand,topspin,0.7421827672679111,lob,straight,backhand
31,600,615,16,1.369886855733881,3.5141180028370442,0.2502519920318725,44.99822599657738,54.15928260129684,12.499507221271495,15.044245167026899,1043.5615426199772,339.3730512346539,1101.5965802873873,309.0985517229351,back_center,back_center,center,58.03503766741005,-30.274499511718773,-27.549202517960648,straight,unknown,-0.0021553517442626123,4.357973718719193,-1863.8832258977445,0.5853143455833549,2,False,False,90.9014482770649,drop_shot,very_low,straight,forehand,topspin,0.6630157969614034,drop_shot,straight,forehand
39,663,684,22,7.0766127129562655,9.913088637636378,0.3503527888446215,101.23864065858263,132.61428740015631,28.12184462738406,36.837302055598975,1049.2032182965959,194.22705732073098,898.7238176618297,350.62019827706445,back_center,back_center,center,-150.4794006347662,156.39314095633347,133.89598976521498,straight,deep,0.003085725996144268,-7.054668974741567,4198.601544032164,0.9999498384011039,0,False,False,49.379801722935554,lob,very_high,down_the_line_deep,backhand,slice,0.8468526134316654,lob,down_the_line_deep,backhand
41,696,703,8,6.176955121366423,6.846187597251638,0.11678426294820717,210.70792602276796,219.493699521058,58.52997945076888,60.97047208918278,797.3998168945309,522.8633902413507,732.2049482073098,659.3740984235486,mid_center,mid_center,center,-65.19486868722106,136.51070818219796,115.5282367837597,straight,deep,0.001107010135190263,-3.772049268184539,2827.1206475445556,0.9998722648733731,0,False,False,259.3740984235486,groundstroke,very_high,down_the_line_deep,backhand,slice,0.687348901817999,groundstroke,down_the_line_deep,backhand
54,855,875,21,4.078637939926569,10.577224374389145,0.33366932270916333,113.74066872237741,160.57904679160046,31.59463020066039,44.60529077544457,732.5415291922428,511.64429146902864,533.6567217145649,601.7821899414058,mid_center,mid_left,center,-198.8848074776779,90.13789847237717,155.61917673324967,cross_court_left,unknown,-0.003617850943939818,4.205026871361692,-622.541986959308,0.9406473944299882,0,False,False,201.78218994140582,cross_court_groundstroke,high,cross_court_left,backhand,topspin,0.7873733320066258,cross_court_groundstroke,cross_court_left,backhand
58,917,954,38,3.031040361795268,13.054943602511864,0.6172882470119522,75.78507943157886,113.60038632732702,21.05141095321635,31.555662868701948,927.5736066545754,332.1175702776228,1202.9040771484376,273.20051487513956,back_center,back_center,center,275.3304704938622,-58.91705540248324,-12.078375291036421,cross_court_right,unknown,0.0013975614500912415,-3.209106206630556,2108.6353653909728,0.9963083959361848,0,False,False,126.79948512486044,cross_court_groundstroke,high,cross_court_right,forehand,slice,0.7817210317164147,cross_court_groundstroke,cross_court_right,forehand
