track_id,frame_start,frame_end,num_frames,apex_height_meters,total_distance_meters,duration_seconds,avg_speed_kmh,max_speed_kmh,avg_speed_mps,max_speed_mps,start_x,start_y,end_x,end_y,start_zone,end_zone,court_side,displacement_x,displacement_y,displacement_angle_deg,horizontal_direction,vertical_direction,poly_coef_a,poly_coef_b,poly_coef_c,trajectory_r2,num_bounces,crosses_net,in_service_box,net_clearance_pixels,shot_type,height_class,direction,stroke,spin,confidence
0,58,69,10,5.63083075042544,5.738537208822537,0.22013994910941476,123.58412315487071,332.0954913149524,34.328923098575196,92.24874758748678,865.0084228515625,540.1421508789062,843.0804177912282,415.70079129450403,front_right,mid_center,right,-21.92800506033427,-124.44135958440222,-99.99358569925016,straight,short,0.14580484060695026,-244.11263479247188,102590.43136622413,0.9712645620836492,0,False,False,158.70079129450403,lob,high,down_the_line_short,forehand,slice,0.7
0,58,70,11,5.988314683633269,6.11382905891711,0.2401526717557252,118.10284464647384,332.0954913149524,32.80634573513162,92.24874758748678,865.0084228515625,540.1421508789062,840.5558653999941,407.800396370611,front_right,mid_center,right,-24.452557451568396,-132.34175450829525,-100.4683800109434,straight,short,0.1211755887603787,-201.9469086667515,84544.26915112122,0.9746431913501702,0,False,False,150.800396370611,lob,high,down_the_line_short,forehand,slice,0.7
0,58,71,12,6.351563045713499,6.489997056953554,0.2601653944020356,113.90492191781699,332.0954913149524,31.6402560882825,92.24874758748678,865.0084228515625,540.1421508789062,838.3958246735136,399.7726075686379,front_right,mid_center,right,-26.61259817804887,-140.36954331026834,-100.73526756759395,straight,short,0.10239860409602485,-169.83423307345745,70815.24740020277,0.9772257473654893,0,False,False,142.7726075686379,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,72,13,6.698755929475945,6.855982757045815,0.28017811704834605,110.13459548526411,332.0954913149524,30.592943190351143,92.24874758748678,865.0084228515625,540.1421508789062,835.8373132823478,392.09964483748786,front_right,mid_center,right,-29.17110956921465,-148.0425060414184,-101.14707076158311,straight,short,0.08840977631205622,-145.93931157838458,60612.03972937301,0.9796066091909675,0,False,False,135.09964483748786,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,73,14,7.027791376480835,7.201367355731313,0.3001908396946565,106.5732277668684,332.0954913149524,29.603674379685664,92.24874758748678,865.0084228515625,540.1421508789062,833.5166874606263,384.8279614586798,front_right,mid_center,right,-31.491735390936242,-155.31418942022646,-101.46198725782423,straight,short,0.07776050449506787,-127.76859076712628,52861.61037547779,0.9816119529440468,0,False,False,127.8279614586798,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,74,15,7.359168935272459,7.560607320717573,0.3202035623409669,103.85552051389195,332.0954913149524,28.848755698303318,92.24874758748678,865.0084228515625,540.1421508789062,830.451052922118,377.5045174093849,front_right,mid_center,right,-34.55736992944446,-162.63763346952135,-101.99584522364816,straight,short,0.07005418586669034,-114.63695933584178,47268.09934165504,0.9835522322312787,0,False,False,120.5045174093849,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,75,16,7.648481297565432,7.88104063112095,0.34021628498727735,100.74789107241645,332.0954913149524,27.985525297893457,92.24874758748678,865.0084228515625,540.1421508789062,827.4067136731204,371.1107142027102,front_right,mid_center,right,-37.60170917844209,-169.03143667619605,-102.54145879894085,straight,short,0.0649826135105258,-106.00585154223243,43596.31457933559,0.9853095601346892,0,False,False,114.1107142027102,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,76,17,7.924509113352341,8.181146131258366,0.3602290076335878,97.8888711426594,332.0954913149524,27.191353095183164,92.24874758748678,865.0084228515625,540.1421508789062,824.8037918358705,365.0104994738195,front_right,mid_center,right,-40.20463101569203,-175.13165140508676,-102.92925660947083,straight,short,0.06074743319066726,-98.80631985746099,40537.054638376605,0.9867025819537895,0,False,False,108.0104994738195,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,77,18,8.16971328478566,8.447001757513506,0.3802417302798982,94.93631104792786,332.0954913149524,26.371197513313295,92.24874758748678,865.0084228515625,540.1421508789062,822.533386186137,359.59148728514316,front_right,mid_center,right,-42.47503666542548,-180.5506635937631,-103.23827300059722,straight,short,0.057101566027062144,-92.61524113345635,37909.18037493298,0.9877863888764472,0,False,False,102.59148728514316,lob,very_high,down_the_line_short,forehand,slice,0.7
0,58,78,19,8.403287933707128,8.699903734953777,0.40025445292620865,92.27272976671297,332.0954913149524,25.631313824086934,92.24874758748678,865.0084228515625,540.1421508789062,820.3904503017302,354.4294875439787,front_right,mid_center,right,-44.6179725498323,-185.71266333492753,-103.5094236861448,straight,short,0.05378933663558822,-86.99681830015734,35527.00539319625,0.9886152063095044,0,False,False,97.42948754397872,lob,very_high,down_the_line_short,forehand,slice,0.7
