track_id,frame_start,frame_end,num_frames,apex_height_meters,total_distance_meters,duration_seconds,avg_speed_kmh,max_speed_kmh,avg_speed_mps,max_speed_mps,start_x,start_y,end_x,end_y,start_zone,end_zone,court_side,displacement_x,displacement_y,displacement_angle_deg,horizontal_direction,vertical_direction,poly_coef_a,poly_coef_b,poly_coef_c,trajectory_r2,num_bounces,crosses_net,in_service_box,net_clearance_pixels,shot_type,height_class,direction,stroke,spin,confidence
5,99,116,18,3.655954245126552,4.896905902416879,0.7090260798696006,23.40146364915435,38.09155054820554,6.500406569209542,10.580986263390427,533.3897705078125,150.76455688476562,643.193372747371,311.9013201639949,back_center,mid_right,center,109.80360223955847,161.13676327922929,55.728265609613786,straight,deep,-0.011919691184662165,15.800129715531677,-4904.842948674058,0.9503554608447292,5,True,False,155.9013201639949,groundstroke,medium_high,down_the_line_deep,forehand,topspin,0.7
5,99,117,19,3.655954245126552,5.064000999040409,0.7507334963325183,22.974894578608495,38.09155054820554,6.381915160724582,10.580986263390427,533.3897705078125,150.76455688476562,649.997110676252,316.75014254516867,back_center,mid_right,center,116.60734016843946,165.98558566040305,54.91138880557666,straight,deep,-0.013125403472499629,17.19738498938759,-5308.5421473006645,0.9512173803082508,5,True,False,160.75014254516867,groundstroke,medium_high,down_the_line_deep,forehand,topspin,0.7
5,99,118,20,3.655954245126552,5.260320332280672,0.7924409127954359,22.731343981590168,38.09155054820554,6.3142622171083795,10.580986263390427,533.3897705078125,150.76455688476562,656.4826599015395,324.11837522038513,back_center,front_right,center,123.09288939372698,173.3538183356195,54.62268201148584,straight,deep,-0.013164604574229894,17.242987605664535,-5321.765450735945,0.953594991512648,5,True,False,168.11837522038513,groundstroke,medium_high,down_the_line_deep,forehand,topspin,0.85
5,99,119,21,3.655954245126552,5.482877011196919,0.8341483292583537,22.616155116507045,38.09155054820554,6.282265310140845,10.580986263390427,533.3897705078125,150.76455688476562,662.8223258968609,333.26371957657744,back_center,front_right,center,129.4325553890484,182.49916269181182,54.65486740856514,straight,deep,-0.01248818937432669,16.453072611032105,-5091.87911683654,0.9554215167287973,5,True,False,177.26371957657744,groundstroke,medium_high,down_the_line_deep,forehand,topspin,0.85
5,99,120,22,3.8613359434922825,5.733367772666192,0.8758557457212713,22.625549968191844,38.09155054820554,6.2848749911644015,10.580986263390427,533.3897705078125,150.76455688476562,669.5446138549543,343.83135405937975,back_center,front_right,center,136.15484334714176,193.06679717461412,54.80768934049867,straight,deep,-0.011393728490764869,15.169617743202828,-4716.884765896134,0.9557741122114027,5,True,False,187.83135405937975,groundstroke,medium_high,down_the_line_deep,forehand,topspin,0.85
5,99,121,23,4.1071120886840236,6.011213583658539,0.917563162184189,22.735056454168433,38.09155054820554,6.315293459491231,10.580986263390427,533.3897705078125,150.76455688476562,676.0238848673221,356.1201613189668,back_center,front_right,center,142.63411435950957,205.35560443420115,55.21726440116418,straight,deep,-0.010073568408183162,13.61511943902636,-4260.936639085959,0.9544682660813727,5,True,False,200.12016131896678,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,122,24,4.378792533711175,6.317877063187927,0.9592705786471067,22.942492345606407,38.09155054820554,6.372914540446224,10.580986263390427,533.3897705078125,150.76455688476562,683.1358862500063,369.70418357032435,back_center,front_right,center,149.74611574219375,218.93962668555872,55.62940338279426,straight,deep,-0.008636728081036132,11.915539291433218,-3760.3022882389537,0.9519387766482809,5,True,False,213.70418357032435,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,123,25,4.692766085650207,6.665507681612176,1.0009779951100244,23.29554229422713,38.09155054820554,6.470983970618647,10.580986263390427,533.3897705078125,150.76455688476562,690.5970616850187,385.40286116727594,back_center,front_right,center,157.20729117720623,234.63830428251032,56.177977593517404,straight,deep,-0.007142837715115443,10.140132721945935,-3235.012058662151,0.9486743267579739,5,True,False,229.40286116727594,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,124,26,4.901620416951102,6.894855521440272,1.042685411572942,22.964580406396752,38.09155054820554,6.379050112887986,10.580986263390427,533.3897705078125,150.76455688476562,695.3352839071896,395.84557773232075,back_center,front_right,center,161.9455133993771,245.08102084755512,56.543927021726894,straight,deep,-0.005967632272065894,8.739012221674471,-2819.221948917459,0.9471722209290502,5,True,False,239.84557773232075,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,125,27,4.901620416951102,7.293210447328026,1.0843928280358597,22.944775514105693,38.09155054820554,6.373548753918248,10.580986263390427,533.3897705078125,150.76455688476562,683.3262823045142,379.95531348170067,back_center,front_right,center,149.93651179670167,229.19075659693505,56.807302623873376,straight,deep,-0.0057242919641256294,8.453381813222348,-2735.7002140533455,0.9491532713613802,7,True,False,223.95531348170067,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,126,28,4.901620416951102,8.014005335191731,1.1261002444987775,24.844079891254452,62.21583153241931,6.901133303126237,17.28217542567203,533.3897705078125,150.76455688476562,662.5813342393842,350.4848145768435,back_center,front_right,center,129.1915637315717,199.7202576920779,57.10268286473678,straight,deep,-0.005721697546730319,8.44899104903693,-2734.044634419411,0.950403928279593,7,True,False,194.48481457684352,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,127,29,4.901620416951102,8.865647761142984,1.1678076609616952,26.716938663626813,73.51001316877132,7.421371851007448,20.41944810243648,533.3897705078125,150.76455688476562,637.9394290564004,315.7571085893589,back_center,mid_right,center,104.5496585485879,164.99255170459327,57.63908156509149,straight,deep,-0.00556128543938082,8.248265905818819,-2672.0054608656887,0.949630746034716,7,True,False,159.7571085893589,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,128,30,4.901620416951102,9.70349069389175,1.2095150774246128,28.21692044287299,72.90750335266863,7.8380334563536085,20.252084264630174,533.3897705078125,150.76455688476562,612.7624185955714,282.2747237557193,back_center,mid_right,center,79.37264808775888,131.5101668709537,58.88701883521361,straight,deep,-0.005370805445025258,8.014984030368284,-2601.393210240929,0.9487134494792813,7,True,False,126.27472375571932,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,129,31,4.901620416951102,10.250315979816737,1.2512224938875305,28.424112194316454,72.90750335266863,7.895586720643459,20.252084264630174,533.3897705078125,150.76455688476562,596.3310181326361,260.42171910775363,back_center,mid_right,center,62.94124762482363,109.657162222988,60.144947747610466,straight,deep,-0.005274251961149735,7.898833028226577,-2566.950699408464,0.9487035293426388,7,True,False,104.42171910775363,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,130,32,4.901620416951102,11.021813103937795,1.2929299103504481,29.918248932393894,72.90750335266863,8.310624703442748,20.252084264630174,533.3897705078125,150.76455688476562,570.5615507777972,231.71711871747573,back_center,mid_right,center,37.17178026998465,80.9525618327101,65.33636909063794,straight,deep,-0.005269698821479538,7.88672238542602,-2560.929286167046,0.9495245959171122,7,True,False,75.71711871747573,lob,high,down_the_line_deep,forehand,topspin,0.85
5,99,131,33,4.901620416951102,11.57368582660807,1.3346373268133658,30.167847142080294,72.90750335266863,8.379957539466748,20.252084264630174,533.3897705078125,150.76455688476562,551.8068589509883,211.47680524287273,back_center,mid_center,center,18.41708844317577,60.712248358107104,73.12480188206746,straight,unknown,-0.004915362857348286,7.427134261624051,-2412.2545626435844,0.9478506640677911,7,True,False,55.47680524287273,lob,high,straight,forehand,topspin,0.85
5,99,132,34,4.901620416951102,12.04930329039766,1.3763447432762836,30.391048257180106,72.90750335266863,8.441957849216696,20.252084264630174,533.3897705078125,150.76455688476562,535.1005020082991,194.55263414477847,back_center,mid_center,center,1.710731500486645,43.78807726001284,87.76268159988312,straight,unknown,-0.0039159836200962465,6.159362103834397,-2011.6764927635136,0.9425242281386544,7,True,False,38.552634144778466,lob,high,straight,forehand,topspin,0.85
5,99,133,35,4.901620416951102,12.397790409198429,1.4180521597392013,30.22327047655406,72.90750335266863,8.395352910153905,20.252084264630174,533.3897705078125,150.76455688476562,521.3454274077424,183.85655529978726,back_center,mid_center,center,-12.044343100070137,33.091998415021635,109.99975642671588,straight,unknown,-0.0025131380046850395,4.395251394732153,-1459.5173056978874,0.9356346351592153,7,True,False,27.85655529978726,lob,high,straight,forehand,topspin,0.85
5,99,134,36,4.901620416951102,12.683634571559327,1.459759576202119,29.992392997188816,72.90750335266863,8.331220276996893,20.252084264630174,533.3897705078125,150.76455688476562,509.01796343378027,176.62462299505864,back_center,mid_center,center,-24.371807074032233,25.86006611029302,133.30294952410912,straight,unknown,-0.001117234805573139,2.650369627135727,-916.9328848109691,0.9299528608013912,7,True,False,20.624622995058644,lob,high,straight,forehand,topspin,0.85
5,99,135,37,4.901620416951102,12.909177774708406,1.5014669926650366,29.636531234762597,72.90750335266863,8.232369787434054,20.252084264630174,533.3897705078125,150.76455688476562,498.6726462904547,172.13588660038374,back_center,mid_center,center,-34.71712421735782,21.371329715618117,148.38418433754256,straight,unknown,9.853078616114669e-07,1.259237301677246,-486.59664474225326,0.9267890289094335,7,True,False,16.135886600383742,lob,high,straight,forehand,flat,0.85
5,99,136,38,4.901620416951102,13.263454708556221,1.5431744091279542,29.801791395291765,72.90750335266863,8.278275387581045,20.252084264630174,533.3897705078125,150.76455688476562,484.91034196153686,160.98333782444135,back_center,mid_center,center,-48.47942854627564,10.218780939675725,168.0970997557951,straight,unknown,0.0008259228558460405,0.2392736186431956,-173.20574206490983,0.9272044651992001,7,True,False,4.9833378244413495,lob,high,straight,forehand,flat,0.85
5,99,137,39,4.901620416951102,13.450417837083004,1.5848818255908719,29.131739345117715,72.90750335266863,8.092149818088254,20.252084264630174,533.3897705078125,150.76455688476562,478.2081871948094,167.50017371727597,back_center,mid_center,center,-55.1815833130031,16.735616832510345,163.12835974493862,straight,unknown,0.0015086341208630824,-0.6020690506711793,84.36857150930635,0.9264033804734,8,True,False,11.50017371727597,lob,high,straight,forehand,slice,0.85
5,99,138,40,4.901620416951102,13.701873445613602,1.6265892420537897,28.99616906531051,72.90750335266863,8.054491407030698,20.252084264630174,533.3897705078125,150.76455688476562,465.8592576432997,169.8621107582627,back_center,mid_center,center,-67.53051286451279,19.097553873497077,164.2091559945162,straight,unknown,0.002146916651135908,-1.3836093882352423,321.93549617292894,0.9251087992453741,8,True,False,13.862110758262702,lob,high,straight,forehand,slice,0.95
5,99,139,41,4.901620416951102,13.907843276570068,1.6682966585167074,28.674161009858256,72.90750335266863,7.965044724960626,20.252084264630174,533.3897705078125,150.76455688476562,455.9698525989528,172.73588806860394,back_center,mid_center,center,-77.4199179088597,21.971331183838316,164.15636041079213,straight,unknown,0.0026546885783201067,-2.0020395523677363,508.80853723308115,0.9242202882322501,8,True,False,16.73588806860394,lob,high,straight,forehand,slice,0.95
5,99,140,42,4.901620416951102,14.090173655116194,1.710004074979625,28.341302308505792,72.90750335266863,7.872583974584942,20.252084264630174,533.3897705078125,150.76455688476562,447.5352169381308,176.19534447404166,back_center,mid_center,center,-85.85455356968168,25.430787589276036,163.50030049463965,straight,unknown,0.003048302362329744,-2.479076605344407,652.1631949751129,0.9236965063855164,8,True,False,20.19534447404166,lob,high,straight,forehand,slice,0.95
5,99,141,43,4.901620416951102,14.256081560686816,1.7517114914425427,27.997829203475206,72.90750335266863,7.777174778743112,20.252084264630174,533.3897705078125,150.76455688476562,440.3982175607519,180.42344365858878,back_center,mid_center,center,-92.9915529470606,29.658886773823156,162.31034743973922,straight,unknown,0.0033591910478365876,-2.854137824795362,764.2944260632826,0.9233000296732355,8,True,False,24.42344365858878,lob,high,straight,forehand,slice,0.95
5,99,142,44,4.901620416951102,14.419402152877053,1.7934189079054603,27.67818274053062,72.90750335266863,7.6883840945918385,20.252084264630174,533.3897705078125,150.76455688476562,434.18469127822897,185.722135074384,back_center,mid_center,center,-99.20507922958353,34.957578189618374,160.5887197276616,straight,unknown,0.0036181625565129805,-3.1652072732812515,856.8362647620127,0.9227515494563225,8,True,False,29.722135074384,lob,high,straight,forehand,slice,0.95
5,99,143,45,4.901620416951102,14.568740689375522,1.835126324368378,27.335728231741452,72.90750335266863,7.593257842150403,20.252084264630174,533.3897705078125,150.76455688476562,429.05017823436435,191.14355297112883,back_center,mid_center,center,-104.33959227344815,40.3789960863632,158.84376603517762,straight,unknown,0.0038373441622358705,-3.4274485700307613,934.502928173998,0.9220364086650681,8,True,False,35.14355297112883,lob,high,straight,forehand,slice,0.95
5,99,144,46,4.901620416951102,14.731065677854383,1.8768337408312958,27.057987421108923,72.90750335266863,7.5161076169747005,20.252084264630174,533.3897705078125,150.76455688476562,423.98664336167474,197.48659004375511,back_center,mid_center,center,-109.40312714613776,46.72203315898949,156.8744624914246,straight,unknown,0.004034940692719049,-3.6628774026612247,1003.895031659065,0.9209863567399348,8,True,False,41.486590043755115,lob,high,straight,forehand,slice,0.95
5,99,145,47,4.901620416951102,14.826725141240136,1.9185411572942135,26.556935870928136,72.90750335266863,7.3769266308133705,20.252084264630174,533.3897705078125,150.76455688476562,419.45647321305034,195.9521876315313,back_center,mid_center,center,-113.93329729476216,45.18763074676568,158.3659908455476,straight,unknown,0.004160961817016619,-3.8124305073096587,1047.7735092449757,0.9210360852372356,9,True,False,39.9521876315313,lob,high,straight,forehand,slice,0.95
5,99,146,48,4.901620416951102,15.005238264040809,1.9602485737571311,26.380562550015473,72.90750335266863,7.327934041670964,20.252084264630174,533.3897705078125,150.76455688476562,415.8046035120188,187.80779169218692,back_center,mid_center,center,-117.58516699579371,37.0432348074213,162.51384068662807,straight,unknown,0.004197000700624397,-3.855053042369377,1060.229342116987,0.9222975614054579,10,True,False,31.807791692186925,lob,high,straight,forehand,slice,0.95
5,99,147,49,4.901620416951102,15.240708155731769,2.0019559902200488,26.305577946665206,72.90750335266863,7.307104985184779,20.252084264630174,533.3897705078125,150.76455688476562,413.06840356055477,176.35666141793067,back_center,mid_center,center,-120.32136694725773,25.592104533165042,167.9922510713061,straight,unknown,0.004154786445879358,-3.805264204747662,1045.7258890833712,0.9238484971649196,10,True,False,20.356661417930667,lob,high,straight,forehand,slice,0.95
5,99,148,50,4.901620416951102,15.363795144997786,2.0436634066829664,25.88401286430139,72.90750335266863,7.190003573417052,20.252084264630174,533.3897705078125,150.76455688476562,408.6670572151237,172.0550143305939,back_center,mid_center,center,-124.72271329268881,21.29045744582828,170.31284911111115,straight,unknown,0.004089075560757277,-3.72811832483216,1023.37432840208,0.9251438630218105,10,True,False,16.055014330593906,lob,high,straight,forehand,slice,0.95
5,99,149,51,4.901620416951102,15.486882134263805,2.085370823145884,25.584803304890773,72.90750335266863,7.106889806914103,20.252084264630174,533.3897705078125,150.76455688476562,404.2657108696926,167.75336724325714,back_center,mid_center,center,-129.1240596381199,16.98881035849152,172.5046646756059,straight,unknown,0.004005010096793451,-3.629877139831882,995.065365096085,0.9261130546067479,10,True,False,11.753367243257145,lob,high,straight,forehand,slice,0.95
5,99,150,52,4.901620416951102,15.609969123529824,2.1270782396088017,25.29710180545748,72.90750335266863,7.026972723738189,20.252084264630174,533.3897705078125,150.76455688476562,399.86436452426153,163.45172015592038,back_center,mid_center,center,-133.52540598355097,12.687163271154759,174.5722307893803,straight,unknown,0.003906491379032239,-3.5152718475376403,962.2208174910467,0.9267287041985077,10,True,False,7.451720155920384,lob,high,straight,forehand,slice,0.95
5,99,151,53,4.901620416951102,15.733056112795841,2.1687856560717194,25.020256966380167,72.90750335266863,6.950071379550046,20.252084264630174,533.3897705078125,150.76455688476562,395.46301817883045,159.15007306858362,back_center,back_center,center,-137.92675232898205,8.385516183817998,176.52087774321163,straight,unknown,0.003796585305617016,-3.3879991021128535,925.9443000784994,0.9269932105250273,10,True,False,3.150073068583623,lob,high,straight,forehand,slice,0.95
9,159,168,10,1.1805315124426305,1.8390584075209866,0.37536674816625915,17.72811021895231,36.45310603493007,4.924475060820086,10.125862787480576,385.43931579589844,116.71561813354492,318.05582572857173,175.74219375567645,back_center,mid_center,center,-67.3834900673267,59.02657562213153,138.78229532113969,straight,unknown,0.005834149723584687,-4.906456568160334,1142.6451149891568,0.9880690908651428,0,True,False,19.742193755676453,low_shot,extremely_low,straight,backhand,slice,0.7
9,159,169,11,1.4458049170352592,2.151116764836788,0.41707416462917685,18.130183263598056,31.66852045948761,5.036162017666126,8.796811238746558,385.43931579589844,116.71561813354492,309.8383992478431,189.00586398530788,back_center,mid_center,center,-75.60091654805535,72.29024585176296,136.2824010501105,straight,deep,0.007736080700774612,-6.276602122262464,1388.5793392039748,0.9901859914952151,0,True,False,33.00586398530788,drop_shot,very_low,down_the_line_deep,backhand,slice,0.7
9,159,170,12,1.649474745905178,2.418715173180442,0.4587815810920945,18.37834807915854,31.66852045948761,5.105096688655149,8.796811238746558,385.43931579589844,116.71561813354492,301.1597603919863,199.18935542880382,back_center,mid_center,center,-84.27955540391213,82.4737372952589,135.62044778974703,straight,deep,0.007563202874860566,-6.153184679535304,1366.6451995497391,0.9934750890657337,0,True,False,43.18935542880382,drop_shot,very_low,down_the_line_deep,backhand,slice,0.7
9,159,171,13,2.040645048779346,2.842369347729633,0.5004889975550122,20.269250074098093,36.56795739753169,5.630347242805025,10.157765943758804,385.43931579589844,116.71561813354492,293.02516547854907,218.74787057251223,back_center,mid_center,center,-92.41415031734937,102.0322524389673,132.1682279980059,straight,deep,0.00856285656472155,-6.860628769846761,1491.1662293809175,0.9946253284490341,0,True,False,62.74787057251223,down_the_line_groundstroke,medium_low,down_the_line_deep,backhand,slice,0.7
9,159,172,14,2.399238510843549,3.2342386832565513,0.5421964140179298,21.139356651697405,35.19426909608553,5.87204351436039,9.776185860023757,385.43931579589844,116.71561813354492,285.12385149112936,236.67754367572238,back_center,mid_center,center,-100.31546430476908,119.96192554217745,129.9032958742075,straight,deep,0.009331271037563746,-7.399688345382632,1585.1271879445953,0.9956165643055648,0,True,False,80.67754367572238,down_the_line_groundstroke,medium_low,down_the_line_deep,backhand,slice,0.7
9,159,173,15,2.8083043721246304,3.675274524131433,0.5839038304808476,22.409106459312675,38.06826607352277,6.22475179425352,10.574518353756325,385.43931579589844,116.71561813354492,276.88101610659976,257.13083673977644,back_center,mid_left,center,-108.55829968929868,140.41521860623152,127.70845086045948,straight,deep,0.009958462685266461,-7.835665176110318,1660.3404262410243,0.9964367869568996,0,True,False,101.13083673977644,groundstroke,medium_high,down_the_line_deep,backhand,slice,0.7
